Title,Price,Price/M2,AreaM2,Topology,Bedrooms,Condition,Location,AgencyName,ListingID,ImageURL,DetailsPage
Apartamento T1 Duplex em Aveiro,140 000 €,2 800 €/m²,50 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Arcada Glicinias,15828626,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InJ3aWw1dHA4OXBvNTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.rVbZFs4R_mp7oBQsOApPUZBRSm1S0TkCYZxOVNy72F0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-duplex-em-aveiro-ID14pKq.html
Apartamento T1 Novo em Aveiro,140 000 €,2 917 €/m²,48 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro","Consolidar Sonhos - Imobiliária, Lda",15297321,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Indiem55Zm9oM3ZmZDMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.8xZL-nYYXS-kMF2Aak2LPCWCJLA5Zhce_ARg6FlOa2U/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-em-aveiro-ID12bvZ.html
Apartamento T1 Zona da Beira-Mar,140 000 €,3 500 €/m²,40 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro","Protecnico, Lda.",15744852,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InAwbW02OW1zdjJ0dTMtQVBUIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.YEd9Llojh79PdwVKEirgQt4Ps7SK3DCmEp-2H_tjwy4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-zona-da-beira-mar-ID143Xe.html
"Apartamento T1 DUPLEX Venda em Glória e Vera Cruz,Aveiro",140 000 €,2 857 €/m²,49 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Ana Graça - Mediação Imobiliária Unipessoal Lda,15929196,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InpxODk2aXplZDlkbDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.7EDQVnS6x8zXsl5RmMfv_n-sXvIB1DbT3VNx12POaPs/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-duplex-venda-em-gloria-e-vera-cruz-aveiro-ID14PUv.html
Apartamento T1 Novo Aveiro Centro,140 000 €,3 333 €/m²,42 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",PurusHomes,15862684,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImM1dHNqbWhmaG14NTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.duDSIABfRwe5Gm0RVwGpKP7B1R1cE-qILbD7twtS3J4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-aveiro-centro-ID14yBK.html
T1 Oportunidade de investimento,140 000 €,2 857 €/m²,49 m²,T1,2,Em construção,"Glória e Vera Cruz, Aveiro",NextHouse,15781699,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inl1NDlrcnMzdjVqdjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.TjDEU4A9ybo5gV4Rw4CskDqkCq5zxXwWvL8mKPf09G0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-oportunidade-de-investimento-ID14dxx.html
Apartamento T1 Aveiro,140 000 €,2 942 €/m²,"47,59 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",SPS,15047326,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im43em9hMHRnYjNoYzEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.92MBBppwxLW_r2DLOm2i1bMaGLyUBZvgxNwtHYYhcvw/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID118uO.html
Apartamento T1 Aveiro centro,140 000 €,2 857 €/m²,49 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",SPS,15853252,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtweG9nMXhqMW51OS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.eSqDox6UudatXh4FX68SX7tiWVVRzmQMHT9DHSc4itI/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14v9C.html
Apartamento T1 no Centro de Aveiro,140 000 €,3 546 €/m²,"39,48 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro","B-Dinâmica Consultores, Lda.",15991457,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRhemZlbXhjcmVhcDItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.IygfZmxIOZA1Z7wLWBm5lOWIWeL0ILbq6cM2IzVwwbI/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-no-centro-de-aveiro-ID1566J.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",140 000 €,3 684 €/m²,38 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",Predibox,15838176,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im52amVuZWV4andxbjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.iydRGg0urutAztRKPivNsSjQ1DRojpfV5HkJa8RrfA0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID14ses.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",140 000 €,3 043 €/m²,46 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",Predibox,15480877,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InB4OGJsaTltMTRyYzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.3GsY0R1whZr2MeypeYYej6p0KlfrS3MYqzUYSyRnpYs/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID12Xhz.html
Apartamento T1 Centro de Aveiro,140 000 €,3 500 €/m²,40 m²,T1,1,Usado,"Glória e Vera Cruz, Aveiro",Villè | Real Estate,15849752,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjNvb2dhb3Ryd2p2OTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.3nJOjesZIKvSVUKnIpvdfh7Mmd1D6aF-HI3OrjbTixQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-centro-de-aveiro-ID14wfa.html
Apartamento junto à Estação de Comboios de Aveiro,140 000 €,2 833 €/m²,"49,42 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Villè | Real Estate,15872874,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZ0a3d3Z3RkYThjbDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.EQfA_QEzm7GLqxqRMjv4XmiHhm0QM3C93DEGf2Gsvqc/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-junto-a-estacao-de-comboios-de-aveiro-ID14Bg6.html
Apartamento T1 - Beira mar - Aveiro,140 000 €,3 546 €/m²,"39,48 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Artte Consultores,15733005,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InE0Mjd2anZnMWl5YzEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.00RHZpBSkXd_0Bcc1U50gCtykvHMIO6shucOyr6JDXE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-beira-mar-aveiro-ID140S9.html
Apartamento - 49 m² - T1,140 000 €,2 857 €/m²,49 m²,T1,2,Novo,"Glória e Vera Cruz, Aveiro",IAD Portugal,15872076,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im4ycTh6bGJ1bjBsNTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.68lQ_rB4mkC7HADYHtv8XiFDz1RWYazuWqJajUg_4H0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-49-m-t1-ID14B3e.html
Apartamento T1 Aveiro,140 000 €,2 800 €/m²,50 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro","Gimoparceiros-Soluções Imobiliárias, Lda.",15732518,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjgyZXhyNjlndjhsZjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.h4e4AW-ztUBDvqQqkBb1tqJb3Var_OV6DG0C3X_6uoY/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID140Ki.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",140 000 €,2 942 €/m²,"47,59 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735908,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZkZm5yNXdsdmpzYi1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.HafEqnp7qTZI4DY3SVBnn_5hcSufS6J6QxzQBMo-XgE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID141CY.html
"Apartamento T1 DUPLEX Venda em Glória e Vera Cruz,Aveiro",140 000 €,2 833 €/m²,"49,42 m²",T1,,,"Glória e Vera Cruz, Aveiro",Gafinvest,15794891,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImdpdWE1NzNucWd0ZjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.js4auFOxljkpQBi-QCymLdSy6OjRIh-ZhLQnhGSQqC0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-duplex-venda-em-gloria-e-vera-cruz-aveiro-ID14gYj.html
APARTAMENTO T1 - CENTRO DA CIDADE,140 000 €,2 154 €/m²,65 m²,T1,1,,"Glória e Vera Cruz, Aveiro",PREDIMED PORTUGAL,15505195,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImM3Z21scXNoZjEzZjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.U5LttUtwguM2vD461x9gRey1lMa9Rg_RSRyqSicuCg0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-centro-da-cidade-ID133BN.html
Apartamento T1 Novo em Construção Venda Beira Mar (Vera C...,140 000 €,2 333 €/m²,60 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro","Imobiria - Soc Med Imob, Unipessoal Lda.",15727255,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IndkdDc1c2RsZmZvby1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.eTeCAGDneD0hWVQt5YDFHHN9YtrzGYpzPLMfiUgt7xE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-em-construcao-venda-beira-mar-vera-c-ID13Znp.html
T 1 com mezanino em Aveiro,140 000 €,2 857 €/m²,49 m²,T1,2,Novo,"Cacia, Aveiro",PREDIMED PORTUGAL,15870163,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImY3YTJmMXJmd214djItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.3WnsDBEgX1pqgkh_CtdQuZsgXqHi-VlSrJJknvJS4Xw/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t-1-com-mezanino-em-aveiro-ID14Ayn.html
Apartamento T1+ 1 com acabamentos de qualidade na Beira Mar.,140 000 €,2 800 €/m²,50 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",Arcada Imobiliária Forca / Praia da Barra,15879926,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVlcXJxeXBleG8wdjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.m6g1fSEkbQSZikxU2T-Hvdsox-uDbM6gAzeqyPdZVvQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-1-com-acabamentos-de-qualidade-na-beira-mar-ID14D5Q.html
T1 Aveiro Centro,140 000 €,2 887 €/m²,"48,50 m²",T1,,,"Glória e Vera Cruz, Aveiro","Medicértima -  Sociedade de Mediação Imobiliária, Lda",15307403,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImdkbmxjMWg5Ynd4MDItQVBUIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.iKWA8ZsrxBTdVl-PkYsYNeNpTcB6sZPONB65N3rZ_00/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-aveiro-centro-ID12e9B.html
Apartamento T1 - Aveiro,140 000 €,2 090 €/m²,67 m²,T1,,,"Glória e Vera Cruz, Aveiro",Soluções Ideais - Imobiliária,15803001,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inp2eTB0OXFkNngycDMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.IaEJ4VcV4iEJ3Bh5Eko1-oS4Fm9l-Kcs4iRt6vKwj0c/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID14j57.html
Excelente Apartamento T1 na Beira Mar,140 000 €,3 590 €/m²,39 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Casaveiro Imobiliária,15744412,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFvcXRucm54YTdnMzMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.y265ETs7Vya7jShku-fKMS5p3nHGzFLG_rUf5G4hefU/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/excelente-apartamento-t1-na-beira-mar-ID143Q8.html
Apartamento T1 com lugar de estacionamento em Aveiro,140 000 €,2 857 €/m²,49 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Casaveiro Imobiliária,15834667,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtlcjVzczkwcHQyazMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.-mbERghXBruOxzPpXceBVg9UJsu-sVyTmePyLi0Q7d8/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-com-lugar-de-estacionamento-em-aveiro-ID14rjR.html
"Apartamento T1, centro de Aveiro",140 000 €,2 654 €/m²,"52,76 m²",T1,1,Novo,"Glória e Vera Cruz, Aveiro",Metroinveste,15902632,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImVlZnh4czU2bmo2ZjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.BjQI7-BJ9VGuH-QzShBVZcaQzN8ZyZ1cuaHF1FMFuIQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-centro-de-aveiro-ID14J04.html
"Apartamento T1 DUPLEX Venda em Glória e Vera Cruz,Aveiro",140 000 €,2 834 €/m²,"49,40 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Artte Consultores,15859082,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImU0YmZ0dDV6cWhnaDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.A3vHSLPCwriJ_07PWm2CFYRnryLA_DOe3geB2iARfms/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-duplex-venda-em-gloria-e-vera-cruz-aveiro-ID14xFE.html
"Apartamento T1 DUPLEX Venda em Glória e Vera Cruz,Aveiro",140 000 €,2 917 €/m²,48 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Jhomea Invest,15937780,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjNjaHNzNzl4NnY0eC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.e3VWEf1CXU-GOoRLmgB1_NZC1JTixXOSaWaK6PJGUco/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-duplex-venda-em-gloria-e-vera-cruz-aveiro-ID14S8Y.html
T1 com mezanino à venda em Aveiro,140 000 €,2 917 €/m²,48 m²,T1,,Novo,"Glória e Vera Cruz, Aveiro",Metroinveste,15902636,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxwZG1ybTk2cXh4djMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.abnOzhE7Pcm6Z2HAUbK3O1A39tebIWVqpkCo6tMqcg4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-com-mezanino-a-venda-em-aveiro-ID14J08.html
Apartamento T1,139 000 €,1 986 €/m²,70 m²,T1,,Usado,"Glória e Vera Cruz, Aveiro",Jhomea Invest,15937786,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRmenY5emZsNXdpYjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.GHeufV3K8mYkt4sj1IXg7_MzamzeW2i1Po-9Aa3jDA0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-ID14S94.html
T1 Fantastico na Beira-mar,136 500 €,3 250 €/m²,42 m²,T1,,Novo,"Esgueira, Aveiro",Imofacil - Sociedade Imobiliaria,15343451,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImI2ZjcwdzVtdm9nYzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.v2yfqC-5A5iELgMZ10p75KMnKHyuMWIVG1R_N3OqTec/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-fantastico-na-beira-mar-ID12nx1.html
Apartamento T1 - Centro Aveiro,135 000 €,3 375 €/m²,40 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",PREDIMED PORTUGAL,15615185,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImQ2bHZvbWlodWYwdjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.PeAzC_uCCYi_oNXJ29YXG_0l8u-yZKt76psZRiqnzXY/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-centro-aveiro-ID13vdP.html
Apartamento T1 Aveiro,133 000 €,3 816 €/m²,"34,85 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",SPS,15047325,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9vY3M2MWlkb3l2dC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.0a4HrXw_gTNLoVIT39tRMHFIBInyqFyX5301kWXgwCc/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID118uN.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",133 000 €,3 816 €/m²,"34,85 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735799,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjF5Y3VkbzVuczBkdTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.0gd-IGoHNlACjCZIanxBnO2vgTnpiRJYCS2F8mWp-vI/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID141Bd.html
Apartamento T1 em construçáo no centro de Aveiro,133 000 €,2 830 €/m²,47 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Casaveiro Imobiliária,15504123,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImdodXA5dHQwNmhiYTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.pJeajwP6dGBnddRxKjEkHeqquDVES-xKbtJcgQDjY14/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-em-construcao-no-centro-de-aveiro-ID133kw.html
"Apartamento T0 Venda em Glória e Vera Cruz,Aveiro",132 500 €,3 884 €/m²,"34,11 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735885,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImM3dDE3bXdkbTM4MTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.KaJu1IW9em3caOJLF0dHVddBnn0hV9Rn-32ZPgNi_RM/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t0-venda-em-gloria-e-vera-cruz-aveiro-ID141CB.html
Apartamento T1,132 500 €,3 011 €/m²,44 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",NC Imobiliária,15446362,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InhndjcxdTNmMmFjYzMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.CKrZd_I-eCan1dNaIw1yva7D6okZoD2mTHK1G7esoyY/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-ID12OiS.html
T1 Novo perto da Universidade e com excelentes acessos,130 000 €,1 912 €/m²,68 m²,T1,1,Novo,"Aradas, Aveiro","Difesus Mediação Imobiliaria e Serviços, Unipessoal, Lda",15856246,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InZjZWZqaHliNjZicC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.eVPA9nglO9A1XvTHEwyQ3wGUCPArzcq38ZI_1xfFKbg/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-novo-perto-da-universidade-e-com-excelentes-acessos-ID14vWU.html
"Apartamento T1 Novo, perto do Glicinias!!",130 000 €,2 225 €/m²,"58,43 m²",T1,1,Novo,"Aradas, Aveiro",Soluções Aveiro Imobiliária,15888495,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InYzcTR1dDlwanRpZS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.mqqqUrHGrF9XRA0UF6ITCrd3XNsAFDfLs2CC2qAGrDI/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-perto-do-glicinias-ID14Fk3.html
T0 NOVO - Canal de São Roque (Aveiro),130 000 €,3 611 €/m²,36 m²,T1,1,Novo,"Rua das Tomásias, Glória e Vera Cruz, Aveiro",KW Área Aveiro,15984109,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InFkZGx4endzbTlxbzMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.tLg6i5Mkpo2opjUvg_7p1X75XTTfhfcNaHsJLdmqQaY/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t0-novo-canal-de-sao-roque-aveiro-ID154cd.html
